iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,transit_stations_x,workplaces,grocery_and_pharmacy,parks,retail_and_recreation,residential,testing_policy,contact_tracing,containment_index,vaccination_policy,vaccine_availability,debt_relief,facial_coverings,income_support,restrictions_internal_movements,international_travel_controls,public_information_campaigns_x,cancel_public_events,restriction_gatherings,close_public_transport,public_information_campaigns_y,school_closures,stay_home_requirements,transit_stations_y,workplace_closures,new_cases_best,new_cases_worst
KOR,Asia,South Korea,2021-02-27,89676.0,355.0,383.429,1603.0,8.0,6.571000000000001,1747.894,6.919,7.473,31.244,0.156,0.128,0.93,142.0,2.768,72645.0,8772691.0,170.99,1.416,62633.0,1.221,0.0061,163.3,people tested,63.89,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-8.286,-6.571000000000001,17.714000000000002,22.0,-2.4290000000000003,3.857,3.0,2.0,68.33,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,3.0,1.0,-8.286,1.0,341.0,444.0
KOR,Asia,South Korea,2021-02-28,90031.0,355.0,386.714,1605.0,2.0,6.143,1754.813,6.919,7.537999999999999,31.283,0.039,0.12,0.97,135.0,2.631,44241.0,8816932.0,171.85299999999998,0.862,62855.0,1.225,0.0062,162.5,people tested,63.89,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.0,-7.0,16.429000000000002,23.143,-1.429,3.571,3.0,2.0,68.33,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,3.0,1.0,-7.0,1.0,341.0,444.0
KOR,Asia,South Korea,2021-03-01,90372.0,341.0,384.429,1606.0,1.0,4.714,1761.4589999999998,6.647,7.492999999999999,31.303,0.019,0.092,0.97,131.0,2.553,32953.0,8849885.0,172.495,0.642,62964.0,1.227,0.0061,163.8,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-11.429,-15.0,15.429,14.714,-3.286,6.143,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-11.429,1.0,341.0,446.0
KOR,Asia,South Korea,2021-03-02,90816.0,444.0,385.143,1612.0,6.0,5.143,1770.114,8.654,7.507000000000001,31.42,0.1169999999999999,0.1,0.97,135.0,2.631,30996.0,8880881.0,173.09900000000002,0.604,56068.0,1.093,0.0069,145.6,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-11.143,-14.714,16.429000000000002,13.143,-3.286,6.0,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-11.143,1.0,346.0,470.0
KOR,Asia,South Korea,2021-03-03,91240.0,424.0,389.143,1619.0,7.0,5.428999999999999,1778.378,8.264,7.585,31.556,0.136,0.106,0.97,129.0,2.514,64649.0,8945530.0,174.359,1.26,55372.0,1.079,0.0069999999999999,142.3,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-10.857,-14.286,17.429000000000002,12.857,-3.143,5.714,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-10.857,1.0,346.0,470.0
KOR,Asia,South Korea,2021-03-04,91638.0,398.0,388.0,1627.0,8.0,6.0,1786.135,7.757999999999999,7.563,31.712,0.156,0.1169999999999999,0.98,140.0,2.729,63457.0,9008987.0,175.59599999999998,1.237,54397.0,1.06,0.0071,140.2,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-10.714,-13.857,16.714000000000002,13.286,-3.286,5.571000000000001,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-10.714,1.0,346.0,488.0
KOR,Asia,South Korea,2021-03-05,92055.0,417.0,390.571,1632.0,5.0,5.2860000000000005,1794.263,8.128,7.612999999999999,31.81,0.0969999999999999,0.103,1.01,135.0,2.631,64381.0,9073368.0,176.851,1.255,53332.0,1.04,0.0073,136.5,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-10.286,-13.286,16.857,14.0,-3.286,5.2860000000000005,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-10.286,1.0,346.0,490.0
KOR,Asia,South Korea,2021-03-06,92471.0,416.0,399.286,1634.0,2.0,4.428999999999999,1802.371,8.107999999999999,7.782999999999999,31.849,0.039,0.086,1.04,136.0,2.651,62636.0,9136004.0,178.072,1.221,51902.0,1.012,0.0077,130.0,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-11.286,-13.143,16.429000000000002,11.429,-3.571,5.571000000000001,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-11.286,1.0,346.0,490.0
KOR,Asia,South Korea,2021-03-07,92817.0,346.0,398.0,1642.0,8.0,5.2860000000000005,1809.115,6.744,7.757999999999999,32.005,0.156,0.103,1.06,134.0,2.612,42313.0,9178317.0,178.896,0.825,51626.0,1.006,0.0077,129.7,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-12.714,-12.571,18.286,8.142999999999999,-4.2860000000000005,5.857,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-12.714,1.0,346.0,490.0
KOR,Asia,South Korea,2021-03-08,93263.0,446.0,413.0,1645.0,3.0,5.571000000000001,1817.809,8.693,8.05,32.063,0.0579999999999999,0.109,1.1,128.0,2.495,33875.0,9212192.0,179.55700000000002,0.66,51758.0,1.009,0.008,125.3,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.857,-4.2860000000000005,19.571,16.857,-2.4290000000000003,3.0,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-7.857,1.0,363.0,490.0
KOR,Asia,South Korea,2021-03-09,93733.0,470.0,416.714,1648.0,3.0,5.143,1826.969,9.161,8.122,32.122,0.0579999999999999,0.1,1.07,128.0,2.495,69402.0,9281594.0,180.909,1.3530000000000002,57245.0,1.116,0.0073,137.4,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.428999999999999,-4.143,19.0,20.143,-2.143,2.714,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-7.428999999999999,1.0,363.0,490.0
KOR,Asia,South Korea,2021-03-10,94198.0,465.0,422.571,1652.0,4.0,4.714,1836.033,9.063,8.236,32.199,0.078,0.092,1.06,123.0,2.397,63891.0,9345485.0,182.155,1.245,57136.0,1.114,0.0074,135.2,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.143,-4.0,18.286,22.286,-2.0,2.714,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-7.143,1.0,363.0,490.0
KOR,Asia,South Korea,2021-03-11,94686.0,488.0,435.429,1662.0,10.0,5.0,1845.544,9.512,8.487,32.394,0.195,0.0969999999999999,1.07,127.0,2.475,67848.0,9413333.0,183.477,1.3219999999999998,57764.0,1.126,0.0075,132.7,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.714,-3.857,19.0,24.857,-1.429,2.571,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-6.714,1.0,363.0,490.0
KOR,Asia,South Korea,2021-03-12,95176.0,490.0,445.857,1667.0,5.0,5.0,1855.095,9.551,8.69,32.492,0.0969999999999999,0.0969999999999999,1.08,126.0,2.456,64131.0,9477464.0,184.727,1.25,57728.0,1.125,0.0077,129.5,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.286,-4.0,18.286,20.571,-2.0,2.714,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-7.286,1.0,363.0,490.0
KOR,Asia,South Korea,2021-03-13,95635.0,459.0,452.0,1669.0,2.0,5.0,1864.042,8.946,8.81,32.531,0.039,0.0969999999999999,1.06,112.0,2.1830000000000003,66894.0,9544358.0,186.031,1.304,58336.0,1.137,0.0077,129.1,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.2860000000000005,-4.0,19.429,24.286,-1.429,2.4290000000000003,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-6.2860000000000005,1.0,363.0,469.0
KOR,Asia,South Korea,2021-03-14,96017.0,382.0,457.143,1675.0,6.0,4.714,1871.487,7.446000000000001,8.91,32.648,0.1169999999999999,0.092,1.03,105.0,2.047,40956.0,9585314.0,186.829,0.7979999999999999,58142.0,1.133,0.0079,127.2,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.571000000000001,-4.0,17.429000000000002,26.143,-1.143,2.286,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.571000000000001,1.0,363.0,469.0
KOR,Asia,South Korea,2021-03-15,96380.0,363.0,445.286,1678.0,3.0,4.714,1878.563,7.075,8.679,32.706,0.0579999999999999,0.092,0.99,99.0,1.93,33698.0,9619012.0,187.486,0.657,58117.0,1.133,0.0077,130.5,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.428999999999999,-3.857,18.0,26.286,-1.143,2.286,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.428999999999999,1.0,346.0,469.0
KOR,Asia,South Korea,2021-03-16,96849.0,469.0,445.143,1686.0,8.0,5.428999999999999,1887.704,9.141,8.676,32.861999999999995,0.156,0.106,0.99,103.0,2.008,72874.0,9691886.0,188.907,1.42,58613.0,1.142,0.0076,131.7,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.428999999999999,-3.714,18.143,26.143,-1.0,2.286,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.428999999999999,1.0,346.0,469.0
KOR,Asia,South Korea,2021-03-17,97294.0,445.0,442.286,1688.0,2.0,5.143,1896.378,8.674,8.621,32.901,0.039,0.1,0.98,100.0,1.949,74245.0,9766131.0,190.354,1.4469999999999998,60092.0,1.171,0.0074,135.9,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.2860000000000005,-3.429,18.571,26.286,-1.0,2.143,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.2860000000000005,1.0,346.0,463.0
KOR,Asia,South Korea,2021-03-18,97757.0,463.0,438.714,1690.0,2.0,4.0,1905.402,9.024,8.551,32.94,0.039,0.078,1.0,100.0,1.949,76483.0,9842614.0,191.844,1.491,61326.0,1.195,0.0072,139.8,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.0,-3.143,18.714,27.143,-1.0,2.0,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.0,1.0,346.0,494.0
KOR,Asia,South Korea,2021-03-19,98209.0,452.0,433.286,1693.0,3.0,3.714,1914.212,8.81,8.445,32.999,0.0579999999999999,0.072,1.01,101.0,1.969,82160.0,9924774.0,193.446,1.601,63901.0,1.246,0.0068,147.5,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.0,-2.714,19.857,33.0,0.0,1.571,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.0,1.0,346.0,505.0
KOR,Asia,South Korea,2021-03-20,98665.0,456.0,432.857,1696.0,3.0,3.857,1923.1,8.888,8.437000000000001,33.056999999999995,0.0579999999999999,0.075,1.03,102.0,1.988,81715.0,10006489.0,195.039,1.5930000000000002,66019.0,1.287,0.0066,152.5,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.571000000000001,-3.0,18.143,25.714,-1.286,2.143,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.571000000000001,1.0,346.0,505.0
KOR,Asia,South Korea,2021-03-21,99075.0,410.0,436.857,1697.0,1.0,3.143,1931.091,7.991,8.515,33.077,0.019,0.061,1.02,104.0,2.027,47710.0,10054199.0,195.968,0.93,66984.0,1.306,0.0065,153.3,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.143,-2.857,20.0,22.286,-1.714,2.286,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-6.143,1.0,346.0,505.0
KOR,Asia,South Korea,2021-03-22,99421.0,346.0,434.429,1704.0,7.0,3.714,1937.835,6.744,8.468,33.213,0.136,0.072,0.97,103.0,2.008,42510.0,10096709.0,196.797,0.8290000000000001,68242.0,1.33,0.0064,157.1,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.2860000000000005,-2.571,19.571,21.857,-1.714,2.286,3.0,2.0,64.76,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-6.2860000000000005,1.0,346.0,505.0
KOR,Asia,South Korea,2021-03-23,99846.0,425.0,428.143,1707.0,3.0,3.0,1946.119,8.283999999999999,8.345,33.271,0.0579999999999999,0.0579999999999999,0.95,101.0,1.969,80664.0,10177373.0,198.36900000000003,1.5719999999999998,69355.0,1.352,0.0062,162.0,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.0,-2.286,19.857,23.429,-1.429,2.286,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-6.0,1.0,384.0,506.0
KOR,Asia,South Korea,2021-03-24,100276.0,430.0,426.0,1709.0,2.0,3.0,1954.5,8.381,8.302999999999999,33.31,0.039,0.0579999999999999,0.98,111.0,2.164,72083.0,10249456.0,199.774,1.405,69046.0,1.346,0.0062,162.1,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.857,-2.286,19.571,24.571,-1.286,2.286,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.857,1.0,384.0,551.0
KOR,Asia,South Korea,2021-03-25,100770.0,494.0,430.429,1716.0,7.0,3.714,1964.129,9.629,8.39,33.447,0.136,0.072,1.04,111.0,2.164,77166.0,10326622.0,201.278,1.504,69144.0,1.348,0.0062,160.6,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.571000000000001,-2.286,19.857,26.571,-0.857,2.286,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.571000000000001,1.0,384.0,555.0
KOR,Asia,South Korea,2021-03-26,101275.0,505.0,438.0,1721.0,5.0,4.0,1973.972,9.843,8.537,33.544000000000004,0.0969999999999999,0.078,1.08,111.0,2.164,76007.0,10402629.0,202.76,1.481,68265.0,1.331,0.0064,155.9,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.2860000000000005,-2.286,20.0,28.286,-0.7140000000000001,2.286,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-5.2860000000000005,1.0,384.0,555.0
KOR,Asia,South Korea,2021-03-27,101757.0,482.0,441.714,1722.0,1.0,3.714,1983.367,9.395,8.61,33.564,0.019,0.072,1.08,103.0,2.008,81231.0,10483860.0,204.343,1.5830000000000002,68196.0,1.329,0.0065,154.4,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.714,-2.286,20.0,29.857,-0.5710000000000001,2.0,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.714,1.0,384.0,555.0
KOR,Asia,South Korea,2021-03-28,102141.0,384.0,438.0,1726.0,4.0,4.143,1990.851,7.485,8.537,33.642,0.078,0.081,1.07,104.0,2.027,48442.0,10532302.0,205.287,0.944,68300.0,1.331,0.0064,155.9,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.857,-2.714,17.570999999999998,31.0,-0.7140000000000001,2.0,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.857,1.0,384.0,555.0
KOR,Asia,South Korea,2021-03-29,102582.0,441.0,451.571,1729.0,3.0,3.571,1999.447,8.596,8.802,33.7,0.0579999999999999,0.07,1.09,100.0,1.949,36686.0,10568988.0,206.002,0.715,67468.0,1.315,0.0067,149.4,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.714,-2.571,17.857,30.429,-0.7140000000000001,2.0,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.714,1.0,441.0,555.0
KOR,Asia,South Korea,2021-03-30,103088.0,506.0,463.143,1731.0,2.0,3.429,2009.31,9.863,9.027,33.739000000000004,0.039,0.067,1.08,102.0,1.988,84829.0,10653817.0,207.656,1.653,68063.0,1.327,0.0068,147.0,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.428999999999999,-2.4290000000000003,18.286,32.0,-0.7140000000000001,1.857,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.428999999999999,1.0,473.0,668.0
KOR,Asia,South Korea,2021-03-31,103639.0,551.0,480.429,1735.0,4.0,3.714,2020.049,10.74,9.364,33.817,0.078,0.072,1.1,108.0,2.105,76751.0,10730568.0,209.152,1.496,68730.0,1.34,0.0069999999999999,143.1,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.143,-2.286,19.143,35.429,-0.143,1.714,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.143,1.0,473.0,700.0
KOR,Asia,South Korea,2021-04-01,104194.0,555.0,489.143,1737.0,2.0,3.0,2030.867,10.818,9.534,33.856,0.039,0.0579999999999999,1.11,107.0,2.086,71499.0,10802067.0,210.545,1.394,67921.0,1.324,0.0072,138.9,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.143,-2.143,19.286,36.571,-0.143,1.571,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.143,1.0,473.0,700.0
KOR,Asia,South Korea,2021-04-02,104736.0,542.0,494.429,1740.0,3.0,2.714,2041.431,10.564,9.637,33.915,0.0579999999999999,0.053,1.12,101.0,1.969,74580.0,10876647.0,211.999,1.454,67717.0,1.32,0.0073,137.0,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.143,-2.0,19.714,37.714,-0.143,1.571,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.143,1.0,473.0,700.0
KOR,Asia,South Korea,2021-04-03,105279.0,543.0,503.143,1744.0,4.0,3.143,2052.015,10.584,9.807,33.993,0.078,0.061,1.13,101.0,1.969,79924.0,10956571.0,213.557,1.558,67530.0,1.3159999999999998,0.0075,134.2,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.857,-2.286,19.429,35.857,-0.7140000000000001,1.857,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.857,1.0,473.0,700.0
KOR,Asia,South Korea,2021-04-04,105752.0,473.0,515.857,1748.0,4.0,3.143,2061.234,9.219,10.055,34.071,0.078,0.061,1.14,99.0,1.93,42958.0,10999529.0,214.394,0.8370000000000001,66747.0,1.301,0.0077,129.4,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.571000000000001,-2.143,22.714,36.571,-0.286,1.857,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.571000000000001,1.0,473.0,700.0
KOR,Asia,South Korea,2021-04-05,106230.0,478.0,521.143,1752.0,4.0,3.286,2070.551,9.317,10.158,34.149,0.078,0.064,1.15,97.0,1.891,33165.0,11032694.0,215.041,0.6459999999999999,66244.0,1.291,0.0079,127.1,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.0,-2.143,23.286,41.714,0.429,1.714,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.0,1.0,478.0,700.0
KOR,Asia,South Korea,2021-04-06,106898.0,668.0,544.286,1756.0,4.0,3.571,2083.571,13.02,10.609000000000002,34.227,0.078,0.07,1.18,112.0,2.1830000000000003,89731.0,11122425.0,216.789,1.749,66944.0,1.305,0.0081,123.0,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.0,-2.143,23.143,42.571000000000005,0.429,1.714,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.0,1.0,542.0,731.0
KOR,Asia,South Korea,2021-04-07,107598.0,700.0,565.571,1758.0,2.0,3.286,2097.215,13.644,11.024,34.266,0.039,0.064,1.2,109.0,2.125,83317.0,11205742.0,218.413,1.624,67882.0,1.3230000000000002,0.0083,120.0,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.143,-2.286,23.143,41.143,0.0,1.857,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.143,1.0,542.0,731.0
KOR,Asia,South Korea,2021-04-08,108269.0,671.0,582.143,1764.0,6.0,3.857,2110.294,13.079,11.347,34.382,0.1169999999999999,0.075,1.18,112.0,2.1830000000000003,82368.0,11288110.0,220.019,1.605,69435.0,1.3530000000000002,0.0084,119.3,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.2860000000000005,-2.286,23.0,40.143,-0.286,2.0,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.2860000000000005,1.0,542.0,731.0
KOR,Asia,South Korea,2021-04-09,108945.0,676.0,601.286,1765.0,1.0,3.571,2123.47,13.175999999999998,11.72,34.402,0.019,0.07,1.16,113.0,2.2030000000000003,86053.0,11374163.0,221.696,1.6769999999999998,71074.0,1.385,0.0085,118.2,people tested,58.33,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.428999999999999,-2.4290000000000003,22.714,38.429,-0.429,2.0,3.0,2.0,66.19,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,-4.428999999999999,1.0,542.0,731.0
